project,version,file,has_provenance,publisher
aiosignal,1.4.0,aiosignal-1.4.0.tar.gz,True,GitHub
beautifulsoup4,4.14.3,beautifulsoup4-4.14.3-py3-none-any.whl,False,
beautifulsoup4,4.14.3,beautifulsoup4-4.14.3.tar.gz,False,
flask,3.1.3,flask-3.1.3-py3-none-any.whl,True,GitHub
flask,3.1.3,flask-3.1.3.tar.gz,True,GitHub
httpcore,1.0.9,httpcore-1.0.9-py3-none-any.whl,False,
httpcore,1.0.9,httpcore-1.0.9.tar.gz,False,
sniffio,1.3.1,sniffio-1.3.1-py3-none-any.whl,False,
sniffio,1.3.1,sniffio-1.3.1.tar.gz,False,
isodate,0.7.2,isodate-0.7.2-py3-none-any.whl,False,
isodate,0.7.2,isodate-0.7.2.tar.gz,False,
decorator,5.3.1,decorator-5.3.1-py3-none-any.whl,False,
decorator,5.3.1,decorator-5.3.1.tar.gz,False,
pyopenssl,26.2.0,pyopenssl-26.2.0-py3-none-any.whl,True,GitHub
pyopenssl,26.2.0,pyopenssl-26.2.0.tar.gz,True,GitHub
python-dotenv,1.2.2,python_dotenv-1.2.2-py3-none-any.whl,True,GitHub
python-dotenv,1.2.2,python_dotenv-1.2.2.tar.gz,True,GitHub
requests-toolbelt,1.0.0,requests-toolbelt-1.0.0.tar.gz,False,
requests-toolbelt,1.0.0,requests_toolbelt-1.0.0-py2.py3-none-any.whl,False,
async-timeout,5.0.1,async_timeout-5.0.1-py3-none-any.whl,False,
async-timeout,5.0.1,async_timeout-5.0.1.tar.gz,False,
exceptiongroup,1.3.1,exceptiongroup-1.3.1-py3-none-any.whl,True,GitHub
exceptiongroup,1.3.1,exceptiongroup-1.3.1.tar.gz,True,GitHub
distlib,0.4.0,distlib-0.4.0-py2.py3-none-any.whl,False,
distlib,0.4.0,distlib-0.4.0.tar.gz,False,
openpyxl,3.2.0b1,openpyxl-3.2.0b1-py2.py3-none-any.whl,False,
openpyxl,3.2.0b1,openpyxl-3.2.0b1.tar.gz,False,
more-itertools,11.1.0,more_itertools-11.1.0-py3-none-any.whl,False,
more-itertools,11.1.0,more_itertools-11.1.0.tar.gz,False,
et-xmlfile,2.0.0,et_xmlfile-2.0.0-py3-none-any.whl,False,
et-xmlfile,2.0.0,et_xmlfile-2.0.0.tar.gz,False,
google-cloud-storage,3.10.1,google_cloud_storage-3.10.1-py3-none-any.whl,True,Google
google-cloud-storage,3.10.1,google_cloud_storage-3.10.1.tar.gz,True,Google
websocket-client,1.9.0,websocket_client-1.9.0-py3-none-any.whl,False,
websocket-client,1.9.0,websocket_client-1.9.0.tar.gz,False,
coverage,7.14.1,coverage-7.14.1-cp310-cp310-macosx_10_9_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-macosx_11_0_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-musllinux_1_2_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-musllinux_1_2_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-musllinux_1_2_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-musllinux_1_2_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-musllinux_1_2_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-win32.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp310-cp310-win_amd64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-macosx_10_9_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-macosx_11_0_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-musllinux_1_2_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-musllinux_1_2_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-musllinux_1_2_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-musllinux_1_2_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-musllinux_1_2_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-win32.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-win_amd64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp311-cp311-win_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-macosx_10_13_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-macosx_11_0_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-musllinux_1_2_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-musllinux_1_2_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-musllinux_1_2_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-musllinux_1_2_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-musllinux_1_2_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-win32.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-win_amd64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp312-cp312-win_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-macosx_10_13_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-macosx_11_0_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-musllinux_1_2_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-musllinux_1_2_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-musllinux_1_2_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-musllinux_1_2_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-musllinux_1_2_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-win32.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-win_amd64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313-win_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-macosx_10_13_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-macosx_11_0_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-musllinux_1_2_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-musllinux_1_2_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-musllinux_1_2_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-musllinux_1_2_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-musllinux_1_2_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-win32.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-win_amd64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp313-cp313t-win_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-macosx_10_15_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-macosx_11_0_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-musllinux_1_2_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-musllinux_1_2_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-musllinux_1_2_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-musllinux_1_2_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-musllinux_1_2_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-win32.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-win_amd64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314-win_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-macosx_10_15_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-macosx_11_0_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-musllinux_1_2_i686.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-musllinux_1_2_ppc64le.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-musllinux_1_2_riscv64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-win32.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-win_amd64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-cp314-cp314t-win_arm64.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1-py3-none-any.whl,True,GitHub
coverage,7.14.1,coverage-7.14.1.tar.gz,True,GitHub
tomlkit,0.15.0,tomlkit-0.15.0-py3-none-any.whl,False,
tomlkit,0.15.0,tomlkit-0.15.0.tar.gz,False,
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-manylinux_2_31_riscv64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-manylinux_2_5_i686.manylinux1_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-musllinux_1_2_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-musllinux_1_2_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-musllinux_1_2_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-win32.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp310-cp310-win_amd64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-manylinux_2_31_riscv64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-manylinux_2_5_i686.manylinux1_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-musllinux_1_2_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-musllinux_1_2_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-musllinux_1_2_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-win32.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-win_amd64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp311-cp311-win_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-manylinux_2_31_riscv64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-manylinux_2_5_i686.manylinux1_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-musllinux_1_2_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-musllinux_1_2_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-musllinux_1_2_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-win32.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-win_amd64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp312-cp312-win_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-manylinux_2_31_riscv64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-manylinux_2_5_i686.manylinux1_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-musllinux_1_2_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-musllinux_1_2_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-musllinux_1_2_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-win32.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-win_amd64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313-win_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-manylinux_2_31_riscv64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-manylinux_2_5_i686.manylinux1_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-musllinux_1_2_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-musllinux_1_2_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-musllinux_1_2_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-win32.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp313-cp313t-win_amd64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-manylinux_2_31_riscv64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-manylinux_2_5_i686.manylinux1_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-musllinux_1_2_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-musllinux_1_2_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-musllinux_1_2_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-win32.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-win_amd64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314-win_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-manylinux_2_31_riscv64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-manylinux_2_5_i686.manylinux1_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-musllinux_1_2_i686.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-win32.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-cp314-cp314t-win_amd64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-pp311-pypy311_pp73-macosx_10_12_x86_64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-pp311-pypy311_pp73-macosx_11_0_arm64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-pp311-pypy311_pp73-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-pp311-pypy311_pp73-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-pp311-pypy311_pp73-manylinux_2_17_ppc64le.manylinux2014_ppc64le.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-pp311-pypy311_pp73-manylinux_2_17_s390x.manylinux2014_s390x.whl,True,GitHub
rpds-py,0.30.0,rpds_py-0.30.0-pp311-pypy311_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,True,GitHub
